Student_ID,Name,Gender,DOB,Email,Address,PhoneNumber,Final_Score,Rating_class,Rating_teacher,Class_recommendation
629,Max Strickland,Male,01/31/2006,brandonbautista@yahoo.com,"838 Kim Passage
Hollowayshire, SC 08986",4141225615242,7,4,4,False
630,Daniel Williams,Male,09/11/2010,shelly22@hotmail.com,"65746 Benjamin Ville
Port Toddview, WY 33662",6048310689485,1,1,4,True
631,Matthew Hayes,Female,05/03/2010,clarktyler@gmail.com,"16861 Miranda Road Apt. 672
New Andrewland, GA 09587",6905229455068,5,1,2,True
632,Philip Phillips,Female,07/26/1990,wandasparks@neal.com,"79584 Knight Stream Suite 322
West Christina, IA 99194",0030676948691,3,5,1,True
633,Aaron Butler,Female,03/07/2006,bparks@smith.com,"89544 Hernandez Row
Zhangfurt, WV 38264",6052199709924,6,5,1,True
634,Karen Mcknight,Female,12/23/2002,whunter@potter.net,"93085 Kimberly Key Suite 251
Karenview, ND 30113",9433370561409,7,1,1,False
635,Rachel Patel,Female,08/06/1995,yorkian@yahoo.com,"928 Orozco Views
Bakerville, CA 22916",7083587495024,10,3,5,True
636,Brian Boone,Male,11/14/1995,masonkimberly@gmail.com,"7035 Tina Greens
West Andrea, NH 35864",8849691989713,4,2,5,True
637,Victoria Stewart,Female,12/25/1993,scottgraves@boyer-kim.com,"42369 Matthew Expressway
Youngside, VA 84208",8074555215742,10,3,4,False
638,Laura Lewis,Male,06/16/1998,martinezrussell@gmail.com,"PSC 4278, Box 7399
APO AE 78611",9591426911380,7,3,5,True
639,Randall Clark,Female,10/02/2000,nmoody@short.net,"39739 David Hill Apt. 856
New Jason, WI 50488",7344362231504,5,3,4,True
640,Michael Campos,Male,08/23/2011,tlee@johnson-robinson.com,"51176 Eric Streets
Parkchester, IL 78133",3758782280772,3,2,1,True
641,Jessica Cook,Female,03/18/2005,lcooley@yahoo.com,"19126 Castro Forest Apt. 963
West Elizabethborough, TX 43716",4064569357248,3,3,5,False
642,Mary Henry,Female,06/14/1996,johnsonpatrick@hotmail.com,"4259 Stewart Lakes Suite 668
Ramirezchester, WA 64520",2258430503158,3,4,2,False
643,Tiffany Vargas,Male,12/21/2004,mblair@johnson-hudson.com,"USNV Ortega
FPO AP 91672",4600856672574,7,5,4,False
644,Marvin Trujillo MD,Male,07/16/1989,llewis@gmail.com,"82115 Carroll Station Apt. 611
Amberfort, IA 22078",5558091000090,4,2,3,True
645,Catherine Tanner,Female,12/30/2009,amyharris@parker-smith.net,"7864 Wu Burg Apt. 906
West Donnashire, NE 22157",1964904479351,6,1,3,False
646,Mr. Kevin Burton,Female,08/31/2007,andrew02@hotmail.com,"USNS Scott
FPO AP 80967",9763557148963,5,3,3,False
647,Stephanie Garcia,Male,03/25/2004,dscott@hotmail.com,"73719 Savannah Harbor Apt. 520
New Carly, ID 38993",0890094971565,4,1,3,True
648,Jessica Fisher,Male,03/02/2007,mikenoble@rodriguez-johnson.net,"562 Mcintyre Inlet
Port Brent, NV 64850",8000600738083,2,3,5,False
649,Robert Williams,Female,04/27/1996,alejandra71@patterson-patel.com,"932 Cisneros Dam
East Brendaburgh, OR 41860",1187612516839,1,1,4,True
650,Teresa Walters,Male,12/17/1997,johnjimenez@yahoo.com,"109 Mary Pass Apt. 716
Lake Samantha, HI 87099",4741537884899,8,1,4,True
651,Colleen Buchanan,Male,02/28/2006,jessica02@hotmail.com,"5444 Ramsey Spur Apt. 325
North Joshua, TN 09666",1257978444415,8,2,4,False
652,Connie Yang,Female,05/16/2005,uflores@cruz.com,"36549 Jake Cliffs
Martinezfurt, HI 38410",6656796609531,10,3,3,False
653,Kathleen Cross,Male,07/23/1996,dmcpherson@snow.org,"01061 Kane Turnpike Apt. 933
Carolport, OH 65654",4322458099591,9,1,1,False
654,Jeffrey Jones,Female,03/28/1998,adamhansen@moon.net,"00918 Fowler Trail
Nobleburgh, LA 66877",2724958808058,7,4,5,True
655,Elijah Melton,Male,06/03/1993,pearsonkelsey@gmail.com,"41280 Cannon Locks Apt. 851
West Kevin, WA 32403",2700412928893,6,2,3,False
656,Sandra Simpson,Male,09/04/2000,shawn74@clark.com,"09370 Miller Junction
Rebeccashire, TN 33268",2003750755244,10,5,2,True
657,Stephanie Brown,Male,02/06/1996,malonejames@moore.com,"164 Martin Junction
Smithside, HI 54122",6412116217579,6,1,3,False
658,Keith Villa,Male,03/14/1998,michellehickman@gmail.com,"16303 James Stream Apt. 594
New Christina, IL 06059",6943590475832,1,1,3,True
659,Sheila Fowler,Female,02/08/1996,fhill@mason-miller.net,"038 Hodge Lane Suite 992
West Courtney, OR 53506",2930760848614,6,3,1,False
660,Margaret Ayala,Male,11/22/1993,lisa68@yahoo.com,"85288 Kramer Fort
East Eric, MO 48855",4098634979007,4,2,4,True
661,Nathan Carpenter,Male,08/25/1997,watsongregory@yahoo.com,"272 Riley Vista Suite 786
Schultzborough, AZ 01197",0452365056357,10,1,3,False
662,Andrew Nichols,Male,07/17/2004,wstewart@hotmail.com,"USS Mendoza
FPO AA 61210",6470522868503,5,3,4,False
663,Michael Moore,Male,10/07/1994,jonestravis@gmail.com,"62865 Shannon Divide
Williamstad, KS 65162",3910510233344,1,3,4,False
664,Rebecca Bennett,Female,10/26/1994,sanderschristopher@johnson.com,"638 Michael Springs
Port James, VT 53280",4062438047664,3,5,3,True
665,Joseph Anderson,Female,02/15/2001,igregory@espinoza.com,"88010 Kent Ramp Apt. 605
South Frank, CT 74725",2474721635043,7,3,5,True
666,Kayla Powers,Female,12/18/2011,kimberly28@hotmail.com,"80374 Daniel Neck Suite 037
New Carlosfort, UT 62500",4938554038201,8,2,5,False
667,Erica Schmidt,Male,09/16/1995,williamthomas@hotmail.com,"782 Angela Turnpike Suite 410
Shelbyberg, CO 48954",8287813833675,5,5,4,False
668,Heidi Coleman,Male,01/22/1996,christopherkemp@rodriguez.org,"Unit 4618 Box 7255
DPO AP 36234",4480719678410,7,5,4,True
669,Kevin Green,Male,09/19/2011,hsmith@hotmail.com,"1677 Mora Lights
Bennettfort, MD 77881",3399792468145,3,1,5,False
670,Kimberly Wiggins,Male,05/17/2003,smithmichael@roth-peters.org,"49388 Payne Overpass
Susanshire, NM 62935",7358982237731,6,5,1,False
671,Nathan Smith,Female,03/11/1990,april33@ford-morrow.com,"36214 Larry Mill Apt. 814
Jaredshire, MD 73570",2823788198934,9,1,5,True
672,Janet Turner,Female,07/17/1999,aprilsmith@ross.com,"USCGC Mendez
FPO AA 15309",4657328449650,8,5,2,False
673,Michael Fleming,Female,12/12/2005,sosatodd@hotmail.com,"464 Charles Wells Apt. 192
Port Jonathan, OH 02736",0256069245586,2,2,3,False
674,Mr. Joseph Brown Jr.,Male,02/16/1994,andrea23@gmail.com,"54286 Joseph Trail Suite 606
Port Tommystad, NV 04858",9024454118511,4,5,1,True
675,Crystal Woods,Male,03/01/2000,johnsonrussell@baker.biz,"681 Clayton Plain Apt. 966
East Mark, GA 35541",0314279902659,1,2,1,False
676,Amanda Smith,Female,05/22/2004,tanyacurtis@hotmail.com,"6520 Wang Circle
Lake Michelle, UT 52535",6681512421103,9,1,5,False
677,Melissa Jones,Male,12/17/1995,susan68@park-day.com,"175 Hunter Court
Clarkview, CT 18294",4177242522884,6,1,3,True
678,Heather Jackson,Male,11/03/2009,smithaustin@gmail.com,"72407 Frazier Gateway
Amyton, DC 88345",6027669488147,2,3,3,True
679,Elizabeth Matthews,Female,07/20/1994,leonardcathy@gmail.com,"08997 Wall Corner
Kristyville, WI 73582",5029169387036,4,1,1,False
680,Amanda Mcdaniel,Male,08/02/2004,jdalton@hotmail.com,"USNS Wells
FPO AP 07862",4190958842990,9,3,3,False
681,Frank Cox,Female,09/18/1994,vunderwood@lang.net,"9406 Evans Springs
South Candace, MT 88345",3657608502234,5,5,1,True
682,Jennifer Johnson,Male,07/28/1991,lewiskylie@saunders.com,"726 Michael Rapids Suite 117
South Christinehaven, VA 96706",2734735366866,3,5,5,False
683,Samuel Ellis,Male,04/19/2005,ofranklin@hotmail.com,"2708 Kenneth View Suite 699
Port Rhonda, NC 85023",5515224942304,9,1,4,False
684,Greg Sanders,Female,08/22/2005,allisonryan@gmail.com,"0920 Lewis Groves Apt. 224
Johnsonville, VT 07337",9393979105495,4,1,2,False
685,Cindy Gomez,Male,09/02/1996,jonathan26@edwards.com,"90890 John Point
New Vernonberg, PA 76346",5705816933035,6,4,2,True
686,William Brown Jr.,Female,03/26/1994,scottfoster@lane.com,"149 Molina Row
Schwartzview, GA 80459",7892073991935,10,4,4,True
687,Brandon Watkins,Female,03/21/1994,jbryant@steele.com,"0021 Scott Ford Suite 252
Richardsbury, NC 41749",8045867811089,3,1,2,True
688,James Owen,Male,08/04/2004,mathisrobin@yahoo.com,"3845 Larry Forge Suite 336
East Carlos, IA 16906",4910474106784,9,5,5,True
689,Tristan Le,Female,12/31/2001,mikefrederick@brown.com,"0353 Johnson Station Suite 293
Chanport, TN 23264",2646493335383,9,5,5,False
690,Anthony Murillo,Male,07/23/1991,douglasmcconnell@gmail.com,"379 Flynn Spurs Apt. 833
Lindatown, NV 06509",7291753804735,5,5,4,True
691,Joshua Kerr,Female,12/01/2000,michealburton@barnett.com,"528 Fernandez Grove Suite 850
West Judithmouth, MA 76422",5476078985200,6,2,5,False
692,Katie Baker MD,Female,02/13/2007,colejohn@hall-jimenez.com,"3673 Mckenzie Vista
South Vicki, RI 81745",8335017295129,2,5,5,True
693,Mark Watkins,Female,04/26/2006,moorekelly@bailey-kramer.com,"21800 Thomas Run
Emmaberg, DE 84580",9396338961113,6,5,3,False
694,Donald Henry,Female,04/28/2006,ghoward@petersen-robinson.net,"76791 Rebecca Bypass
South Thomasstad, MD 70181",5643001787033,4,2,1,True
695,Gabriel Luna,Male,05/06/1997,nrobles@williams.com,"541 King Trail
Jessicaborough, NE 46452",8667912613329,2,2,5,False
696,Michael Pollard,Female,11/05/2011,cellison@jimenez.biz,"351 Nash Course Suite 397
Robertchester, NH 81400",0236830159238,1,5,4,True
697,Terry Lewis,Male,10/20/1989,scotttrevino@yahoo.com,"33311 Nichols Cove
Wendyberg, RI 03742",2451742083454,3,3,4,False
698,Brian Mitchell,Female,12/05/2004,patrick56@fitzgerald-faulkner.com,"6184 Ian Coves
Hudsonstad, VT 52320",7697215194385,2,3,3,True
699,Michael Smith,Male,12/12/1992,robersonmelanie@gmail.com,"2275 Cummings Shores Suite 590
Lake Austin, GA 34096",6421696026877,10,3,2,False
700,Cole Young,Female,08/13/1995,joshua25@brady.com,"938 Prince Pass
Longtown, VA 80216",1045187117554,4,5,3,True
701,Joseph Blankenship,Male,12/02/2011,otaylor@ray.com,"89406 Jones Stream Apt. 911
Lake Michael, SC 37122",8677893617663,9,4,4,True
702,Raven Ferguson,Male,09/18/2011,morrisjonathon@hotmail.com,"264 Perry Bypass Apt. 919
Ellisfurt, ID 89920",9997449864431,10,5,1,True
703,Shirley Graves,Male,02/12/2007,eric69@yahoo.com,"3352 Schroeder Ford Suite 285
West Gavin, OK 86749",9708802649389,4,5,5,True
704,Parker Burns,Female,07/21/2001,mendeztracey@hopkins.info,"1555 Yates Walk
Donaldside, AK 02188",9059432668383,6,4,5,False
705,Allen Williams,Female,08/12/2000,austinpoole@gmail.com,"950 Mccormick Overpass
East Erika, PA 09943",2439652056722,10,1,5,True
706,William Davis,Male,05/01/1991,kennethscott@jones-holmes.com,"Unit 3923 Box 8759
DPO AE 52540",1927043640702,8,4,4,True
707,Elizabeth Mcintosh,Female,09/02/1994,kchristian@yahoo.com,"4988 Aaron Highway Suite 352
North Christophertown, WI 52783",3614634944310,7,5,4,False
708,David Butler,Female,10/25/2000,hgarcia@yahoo.com,"95912 Shaffer Lakes
Sarahton, IL 76390",2420023171767,3,1,5,False
709,Rachel Webster,Female,05/08/1989,qchavez@harrison.biz,"Unit 9426 Box 6030
DPO AE 25839",3587164690654,8,3,4,False
710,Darren Smith,Female,07/05/1990,amandahall@simmons.biz,"368 Padilla Green
Lanefurt, GA 08801",4690834544097,6,3,1,True
711,Brian Harris,Female,03/07/2001,christy29@nichols-johnson.net,"5105 Edgar Forges Suite 847
Salazarchester, NM 42665",0662944631298,9,1,1,False
712,Mr. Scott Dillon,Female,08/20/2011,bking@yahoo.com,"158 Eric Villages
West Ashleytown, HI 17675",4979450364709,10,2,4,True
713,Christine Briggs,Female,01/02/1999,ksullivan@yahoo.com,"7199 Daniel Key Suite 935
North Kristifort, CT 69375",7248376927927,3,5,2,True
714,Amy Coleman,Female,11/02/2007,patricia22@hotmail.com,"802 James Overpass Suite 269
North Jeremy, PA 82882",9237355637583,10,2,3,True
715,Patricia Perry,Female,09/07/1990,tracyward@williams-johnson.info,"3077 Salazar Pike
Lindseytown, AL 69689",1593439465479,2,2,3,True
716,Rebecca Rivera,Male,11/25/2000,stacy12@gmail.com,"598 Austin Ridge Suite 357
Lisachester, FL 09446",9775448775626,2,4,1,True
717,Cory Garcia,Male,05/30/1998,mferrell@hotmail.com,"35588 Arroyo Throughway Suite 196
Lake Haley, KS 56876",3422878037520,6,3,2,True
718,Jasmine Clark,Male,11/17/1989,vfernandez@hotmail.com,"90960 Simon Circles Suite 112
Deborahland, NC 41258",3514605181515,2,2,2,False
719,Taylor Austin,Male,06/27/2002,ncunningham@patterson-arnold.com,"78151 William Glen
Lisachester, WI 05554",5325529080241,7,2,5,True
720,Jill Johnson,Male,03/31/2010,christina92@coleman.biz,"USS Richardson
FPO AA 99847",9524290866045,1,3,2,False
721,Robert Garcia,Male,02/04/1996,noah72@hotmail.com,"USCGC Myers
FPO AP 68795",1632706380287,7,2,5,True
722,Alyssa Sawyer DDS,Male,11/12/1991,edward95@gmail.com,"5449 Reed Trace Apt. 555
Hancockstad, NV 18516",7526107706747,10,4,3,False
723,Amanda Taylor,Female,01/24/2010,fnguyen@yahoo.com,"8315 William Fort Suite 931
North Christopherton, NJ 25049",7012898090335,6,5,2,False
724,Jonathan Martin,Female,10/25/1993,simonmolly@yahoo.com,"911 Carlson Drive
West Williamview, IN 71963",3188055673784,4,3,5,True
725,Patricia Jones DDS,Female,12/07/2001,romerohaley@santiago-lopez.com,"4549 Rebecca Path
West Johnside, AK 18762",0771655241229,1,5,5,False
726,Ruth Baxter,Female,07/31/1992,douglasjohnson@yahoo.com,"28099 Price Grove
Port Jocelyn, GA 93419",3017597383306,7,5,2,True
727,Patricia Buchanan,Female,06/22/2006,yterry@hotmail.com,"501 Jennifer Route Suite 667
Josephbury, MD 36535",5617898476151,6,2,3,True
728,Paul Webster,Male,05/27/2003,ebenson@riddle-barnett.com,"77115 Riley Heights
Johnsonland, KY 72433",8959828946888,9,5,2,False
729,Margaret Williams,Female,11/12/2010,scottortiz@lutz.com,"29917 Kelsey Wall
Josestad, MN 71325",7569907424259,6,5,2,False
730,Rhonda Bond,Female,03/04/2009,mooreallison@cooper.com,"Unit 5075 Box 8438
DPO AE 71476",5035578093588,10,5,3,True
731,Jessica Richards,Female,03/03/1990,david07@yahoo.com,"037 Christina Corner Apt. 777
Domingueztown, OK 98837",1770888227961,10,5,2,False
732,Eugene Petersen,Female,01/06/2001,marytaylor@hotmail.com,"270 Fowler Trail Suite 317
Munozbury, WV 63942",3525840981103,8,5,1,True
733,Luke Taylor,Male,02/27/2007,aknox@hotmail.com,"7023 Boyd Circle
North Evelyn, WI 56485",0140508063129,3,4,2,True
734,Nicole Richard,Male,04/25/2005,jessica28@taylor-thompson.com,"79182 Young Fields
Williambury, WY 81355",2706407803969,1,2,4,False
735,Richard Bailey,Male,06/17/2003,davidreed@goodman.com,"64098 Carlson Stravenue Apt. 924
Myersmouth, VT 49652",9816522864439,6,5,2,False
736,James Rose,Female,01/01/1990,emily94@gmail.com,"480 Wright Forges
Shawchester, MO 39184",2505708657572,3,3,5,True
737,Natalie Vasquez,Female,12/10/2009,smckenzie@nichols-martinez.info,"7314 Parker Mall
East Jodi, ME 84321",1793961599287,4,1,2,False
738,Alexander Rhodes,Male,07/18/1994,bethany47@carroll.com,"9214 Billy Wall Suite 531
Josephview, NY 88656",1893401161017,7,4,1,True
739,Linda Sanders,Female,01/05/1995,ylopez@yahoo.com,"USNV Garner
FPO AA 84453",8143785631649,6,2,3,True
740,Adam Mendoza III,Female,06/17/2006,dallen@gmail.com,"169 Elaine Mills Suite 020
Lake Carolyn, VT 04705",9118273510019,7,5,4,True
741,Kylie Evans,Female,12/29/1996,bruceadam@hotmail.com,"4406 Garcia Forge Apt. 701
North Kathleen, LA 13565",5379693913328,2,5,2,False
742,Clinton Navarro,Female,11/19/2001,akelly@hotmail.com,"258 Caleb Hill
Murphyville, CT 70111",3569756459280,10,4,2,False
743,Sharon Haley,Female,05/09/1998,ozimmerman@yahoo.com,"014 Jennifer Brooks
Raystad, KY 05089",6275902947386,2,4,4,False
744,Dr. Logan Preston,Female,01/08/2000,charleshorn@dickerson-decker.com,"Unit 2304 Box 3025
DPO AE 76763",7642299932025,10,5,5,True
745,Jacob Frederick,Male,06/20/2011,lguzman@gmail.com,"03824 Mitchell Ranch Suite 183
West Michaelmouth, AR 07965",8679645310862,8,4,4,True
746,Zachary Espinoza,Female,10/03/2000,rodriguezdanielle@yahoo.com,"371 Brennan Points Suite 768
Sarahhaven, NV 79244",4593531725749,10,3,2,True
747,Jack Jackson,Male,10/23/2005,abray@yahoo.com,"915 Brown Inlet Apt. 592
Port Lisamouth, MO 16752",2225031889553,3,1,1,False
748,Rebecca Atkinson,Male,06/02/1993,thomas02@hotmail.com,"94077 Michael Glens Apt. 558
East Brandy, VA 40625",3154890617876,1,1,3,True
749,John Montgomery,Female,05/29/2006,connor19@gmail.com,"62919 Bailey Rue
Lake Jacquelineland, DC 20581",7742679173359,6,3,3,False
750,Ashley Hopkins,Female,12/30/2010,dawnjohnson@simpson-lin.com,"3212 Paul Drives
East Paultown, NY 42913",4722418270114,3,4,2,False
751,Monica Chapman,Male,06/24/1999,jonathanherrera@hotmail.com,"346 Rose Prairie Apt. 219
Nicolaschester, NY 98249",5674485734443,2,1,1,False
752,Alexis Anderson,Male,09/20/2002,bgray@hotmail.com,"8356 Austin Points Suite 804
Curtismouth, OR 46843",6013134985373,4,3,5,False
753,Daniel Eaton,Female,08/15/1997,tsmith@white.com,"680 Donna Oval
Port Carlos, MD 55909",9076739315937,6,3,4,True
754,Shane Johnson,Male,07/12/2007,dblack@hotmail.com,"84023 Pamela Prairie
Shelbyside, ID 56001",5394744298029,10,3,5,False
755,Megan Smith,Female,11/10/2011,navarrogeorge@white-horn.com,"USNV Mooney
FPO AE 49064",3508970380977,6,4,4,False
756,Bethany Horton,Male,01/25/2009,grantsara@white.com,"PSC 0805, Box 1741
APO AE 74021",2034902259861,9,1,3,True
757,Jacob Lewis,Male,05/11/2010,dariusoconnell@cunningham.net,"940 Robert Spur
Barbaraville, CA 34448",9854326840219,8,4,3,False
758,Melody Jones,Male,01/11/2005,karen28@hotmail.com,"Unit 1494 Box 1716
DPO AP 17564",6827570340485,3,4,1,False
759,Cathy Murray,Female,03/21/1996,karen67@gmail.com,"545 Mann Prairie Apt. 367
New Denisestad, AK 17949",6085581956051,5,3,1,True
760,Daniel Lopez,Male,04/15/1990,miranda31@delgado-larsen.info,"7223 Leah Locks Apt. 452
East Josephstad, AL 10216",8998783136597,5,3,5,False
761,Paige Espinoza,Male,10/01/2003,taylorshannon@yahoo.com,"8738 Stacy Shoal Apt. 321
South Tylertown, OR 04902",8722709809884,9,4,4,False
762,Austin Phillips,Female,01/24/1989,andreajackson@yahoo.com,"3214 Jeremy Lane Suite 913
Port Andrew, LA 74125",9324265962488,6,1,1,False
763,Janet Gordon,Female,01/17/2007,huberrodney@solis-griffin.com,"25819 Jessica Court
Adamsmouth, MS 22994",7811413442232,3,4,2,True
764,Daniel Davis,Female,01/10/2011,debra79@payne.com,"157 Julia Parkways Suite 740
Baileyland, WY 62273",8579143768909,9,5,5,True
765,Anthony Norman,Female,05/04/2007,valerie54@norton.com,"022 Karen Causeway Apt. 640
Lake Jason, HI 28215",3795859803318,4,3,5,True
766,Jacob Hill,Female,04/28/2008,caitlinmartinez@hotmail.com,"7114 Quinn Radial Apt. 577
West Marissa, VT 20291",9841581818648,9,4,1,False
767,David Taylor,Male,07/06/2003,patricia89@yahoo.com,"466 Flynn Summit
Harristown, CT 02584",0195095808331,3,4,5,True
768,Scott Ibarra,Male,03/24/2006,carolyn15@hotmail.com,"298 Meyers Common
West Hunterview, WI 29557",9132626577157,2,4,5,False
769,Justin Jones,Male,06/04/2007,donaldsoncaroline@molina.info,"0028 Megan Parkway
Stephaniestad, OK 76523",0603910489172,7,4,5,False
770,Anna Thomas,Female,04/05/1991,christopher55@fisher-oneal.com,"899 Yang Road
North Jacqueline, MO 96914",9333123165178,2,1,2,True
771,Linda Anderson,Male,11/27/1990,huntjames@yahoo.com,"96039 Berry Tunnel
Lake Bonnieburgh, ID 88949",9333297500392,7,2,1,False
772,Emily Nichols,Male,06/18/1994,kempduane@landry.com,"677 Martin Ridge Suite 366
Jacksonstad, MO 48184",6149553668111,3,5,5,False
773,Sandra Thomas,Male,05/26/2000,dwilliams@yahoo.com,"31457 Jackson Springs Apt. 328
Michellemouth, KY 00720",6835959652630,6,4,2,False
774,Carlos Becker,Male,08/10/2005,smithsonya@allen-daniel.com,"73059 Baker Views
South Paul, MS 71952",3165487994718,4,1,1,False
775,Michael Keith,Male,05/23/1989,priscilla06@mendoza-english.com,"617 Michael Passage
Colleenmouth, AL 84929",8789724822093,6,1,4,False
776,Ann Robertson,Female,04/01/2008,lbrewer@garcia-thompson.com,"82474 Santos Valleys Apt. 861
Thomasmouth, FL 23842",3778175029921,3,4,3,True
777,Megan Clements,Male,11/22/2004,kwebster@yahoo.com,"76628 Walker River
Marymouth, CO 85964",2135573620983,6,4,4,True
778,James Grant,Male,04/04/1994,laurasullivan@yahoo.com,"2011 Mark Crest Suite 962
Jasontown, ME 91027",9044048522712,7,1,2,False
779,Natalie Spencer,Male,08/30/1999,johnsonrebecca@gilbert-mcneil.com,"320 Powell Fork Suite 123
Rodriguezchester, NM 88183",0956245066486,8,5,3,True
780,Holly Oliver,Female,09/12/1993,matthew08@krause-martin.com,"92916 Dennis Tunnel
South Kevinland, SC 73487",8119587137564,4,5,2,False
